时间,PM2.5,PM10,CO,NO2,SO2,O3,zPM2.5,zPM10,zCO,zNO2,zSO2,zO3,风速,压强,降水量,温度,湿度,PM2.5差异,PM10差异,CO差异,NO2差异,SO2差异,O3差异
2019/3/8 10:00,25,59,.93,25,10,65,40.53,63.75,.4,47.03,11.55,56.78,1.17,1022.762,152.9,10.57,39.8,15.53,4.75,-.53,22.03,1.55,-8.22
2019/3/8 11:00,18,47,.9,23,10,66,35.23,54.48,.4,36.78,10.27,65.38,1.288,1021.988,152.9,12.62,34.37,17.23,7.48,-.5,13.78,.27,-.620000000000005
2019/3/8 12:00,23,48,.96,21,10,69,34.88,53.53,.4,31.48,10,69.7,1.2,1021.295,152.9,13.27,33.25,11.88,5.53,-.56,10.48,0,.700000000000003
2019/3/8 13:00,19,49,.93,23,10,72,30.73,46.15,.4,29.03,10,72.2,1.515,1020.14,152.9,13.75,28.68,11.73,-2.85,-.53,6.03,0,.200000000000003
2019/3/8 14:00,25,52,.95,28,10,71,31,46.75,.4,29.05,10,73.82,1.63,1019.282,152.9,13,31.47,6,-5.25,-.55,1.05,0,2.81999999999999
2019/3/8 15:00,27,60,1.04,28,11,77,36.12,55.88,.4,33.28,10.08,77.5,1.573,1018.568,152.9,12.15,36.83,9.12,-4.12,-.64,5.28,-.92,.5
2019/3/8 16:00,32,60,1.02,33,11,72,41.2,65.53,.4,41.67,10.03,83.63,1.302,1018.137,152.9,12,42.5,9.2,5.53,-.62,8.67,-.970000000000001,11.63
2019/3/8 17:00,35,70,1.07,37,11,77,42.77,68.18,.4,46.53,10.42,81.43,1.312,1018.14,152.9,11.12,45.77,7.77,-1.81999999999999,-.67,9.53,-.58,4.43000000000001
2019/3/8 18:00,39,70,1.03,33,11,76,47.42,75.9,.4,53.18,12.7,78.7,1.125,1018.27,152.9,10.27,50.93,8.42,5.90000000000001,-.63,20.18,1.7,2.7
2019/3/8 19:00,36,63,.97,30,10,82,48.63,77.3,.4,50.13,13,79.77,1.12,1018.333,152.9,10,55.77,12.63,14.3,-.57,20.13,3,-2.23
2019/3/8 20:00,34,54,1.02,29,10,74,45.27,72.68,.4,45.68,13,75.37,1.265,1018.497,152.9,10,59.42,11.27,18.68,-.62,16.68,3,1.37
2019/3/8 21:00,27,49,.93,30,11,75,44.22,70.45,.4,46.8,13,68.87,1.05,1018.407,152.9,10,60.83,17.22,21.45,-.53,16.8,2,-6.13
2019/3/8 22:00,27,52,.95,26,10,70,44.35,70.37,.4,44.48,13,66.08,.955,1018.43,152.9,9.25,62.65,17.35,18.37,-.55,18.48,3,-3.92
2019/3/8 23:00,33,50,.96,28,10,63,46.41,74.29,.4,41.88,13,61.32,.929,1017.871,152.9,9,64.76,13.41,24.29,-.56,13.88,3,-1.68
2019/3/9 0:00,38,59,1,27,11,59,51.33,81.52,.4,42.37,13,54.15,.802,1017.668,152.9,9,68,13.33,22.52,-.6,15.37,2,-4.85
2019/3/9 1:00,37,60,1,25,10,60,57.25,88.25,.4,41.71,13,49.39,.629,1017.083,152.9,9,75,20.25,28.25,-.6,16.71,3,-10.61
2019/3/9 2:00,36,58,.98,23,11,64,55.3,86.57,.4,40.37,13,46.92,.605,1016.372,152.9,9,75.33,19.3,28.57,-.58,17.37,2,-17.08
2019/3/9 3:00,34,51,1.01,22,10,58,52.85,84.52,.4,38.22,13,44.72,.64,1015.945,152.9,9,76.17,18.85,33.52,-.61,16.22,3,-13.28
2019/3/9 4:00,37,54,1.04,23,11,56,54.15,85.9,.4,36.82,13,41.8,.573,1015.695,152.9,9,77.42,17.15,31.9,-.64,13.82,2,-14.2
2019/3/9 5:00,38,53,1.11,28,10,47,56,87.6,.4,36.78,13,37.15,.392,1015.55,152.9,9,78.85,18,34.6,-.71,8.78,3,-9.85
2019/3/9 6:00,40,59,1.15,38,11,46,59.02,89.43,.4,42.62,13,35.38,.402,1015.515,152.9,9,79.92,19.02,30.43,-.75,4.62,2,-10.62
2019/3/9 7:00,38,68,1.12,40,11,45,61.37,91.98,.4,58.37,13,37.72,.493,1015.602,152.9,9,79.9,23.37,23.98,-.72,18.37,2,-7.28
2019/3/9 8:00,43,84,1.15,41,12,47,63.12,92.88,.4,61.59,13,40.45,.693,1016.097,152.9,9.41,78.78,20.12,8.88,-.75,20.59,1,-6.55
2019/3/9 9:00,49,77,1.25,46,12,46,67.88,96.43,.407,64.98,13,44.66,.714,1015.977,152.9,10.7,73.86,18.88,19.43,-.843,18.98,1,-1.34
2019/3/9 10:00,54,90,1.67,54,12,44,69.59,98.29,.4,68.19,13,48.31,.886,1016.032,152.9,11.19,68.63,15.59,8.29000000000001,-1.27,14.19,1,4.31
2019/3/9 11:00,50,84,1.59,57,13,47,70.68,100.03,.478,73.47,13,52.58,.827,1015.545,152.9,11.85,64.75,20.68,16.03,-1.112,16.47,0,5.58
2019/3/9 12:00,56,90,1.52,56,12,45,71.07,99.53,.5,76.03,13,56.7,.645,1014.547,152.9,12.42,60.87,15.07,9.53,-1.02,20.03,1,11.7
2019/3/9 13:00,53,96,1.47,53,12,59,72.32,100.07,.5,80.38,13,65.33,.663,1013.133,152.9,13.82,56.08,19.32,4.06999999999999,-.97,27.38,1,6.33
2019/3/9 14:00,54,95,1.33,36,12,78,71.68,99.07,.498,67.45,13,70.42,.668,1012.578,152.9,13.98,54.07,17.68,4.06999999999999,-.832,31.45,1,-7.58
2019/3/9 15:00,52,91,1.61,38,12,83,63.55,89.32,.408,46.35,12.08,82.78,.823,1012.472,152.9,14.45,48.7,11.55,-1.68000000000001,-1.202,8.35,.0800000000000001,-.219999999999999
2019/3/9 16:00,64,99,1.87,72,13,63,74.17,105.12,.5,49.18,11.93,88.47,.655,1012.4,152.9,14.53,48.9,10.17,6.12,-1.37,-22.82,-1.07,25.47
2019/3/9 17:00,83,137,1.5,56,12,76,92.55,133.5,.527,85.43,13,91.12,.613,1012.302,152.9,13.6,54.77,9.55,-3.5,-.973,29.43,1,15.12
2019/3/9 18:00,73,105,1.52,56,11,78,88.17,126.52,.493,78.93,13,78.37,.578,1012.687,152.9,12.27,60.32,15.17,21.52,-1.027,22.93,2,.370000000000005
2019/3/9 19:00,74,113,1.73,81,11,39,92.87,134.18,.497,78.25,13,57.37,.26,1013.195,152.9,11.02,65.72,18.87,21.18,-1.233,-2.75,2,18.37
2019/3/9 20:00,81,120,1.66,89,11,32,95.47,137.5,.5,111.92,13,55.78,.373,1013.605,152.9,10.63,69.33,14.47,17.5,-1.16,22.92,2,23.78
2019/3/9 21:00,90,131,1.72,95,12,17,110.12,160.95,.5,122.2,13,50.45,.368,1014.337,152.9,10,75.08,20.12,29.95,-1.22,27.2,1,33.45
2019/3/9 22:00,90,130,1.51,92,11,34,119.15,175,.5,127.35,13,44.08,.235,1014.745,152.9,10,78.6,29.15,45,-1.01,35.35,2,10.08
2019/3/9 23:00,94,124,1.44,82,11,36,119.98,176.72,.443,126.98,13,53.77,.487,1014.513,152.9,10,76.3,25.98,52.72,-.997,44.98,2,17.77
2019/3/10 0:00,88,121,1.57,81,10,29,114.92,169.55,.442,113.42,13,46.97,.287,1014.482,152.9,9.82,76.47,26.92,48.55,-1.128,32.42,3,17.97
2019/3/10 1:00,89,118,1.53,89,11,27,119.55,175.28,.5,108.3,13.17,39.18,.217,1014.27,152.9,9,79.52,30.55,57.28,-1.03,19.3,2.17,12.18
2019/3/10 2:00,89,116,1.44,77,11,36,115.75,172.15,.462,123.08,13,44.25,.245,1014,152.9,9,80.92,26.75,56.15,-.978,46.08,2,8.25
2019/3/10 3:00,86,113,1.61,77,12,27,114.63,170.95,.418,110.82,13,43.96,.472,1013.979,152.9,9,81.61,28.63,57.95,-1.192,33.82,1,16.96
2019/3/10 4:00,95,127,1.71,75,13,28,128.38,193,.49,108.28,13,35.28,.457,1014.312,152.9,8.25,84.93,33.38,66,-1.22,33.28,0,7.28
2019/3/10 5:00,101,124,1.74,51,13,32,133.45,200.48,.5,103.88,13,30.43,.395,1014.587,152.9,8,86.63,32.45,76.48,-1.24,52.88,0,-1.57
2019/3/10 6:00,104,126,2.18,46,12,33,142.95,218.14,.476,79.03,13,28.22,.658,1015.034,152.9,8,86.54,38.95,92.14,-1.704,33.03,1,-4.78
2019/3/10 7:00,128,157,1.96,42,12,39,159.92,249.97,.617,70.38,13.08,27.43,.747,1015.693,152.9,8.52,85.58,31.92,92.97,-1.343,28.38,1.08,-11.57
2019/3/10 8:00,125,144,1.39,37,12,47,141.22,224.83,.56,66.78,13,33.18,.875,1016.275,152.9,9.2,82.07,16.22,80.83,-.83,29.78,1,-13.82
2019/3/10 9:00,105,116,1.47,39,11,54,115.5,183.64,.439,62.3,13,43.52,1.007,1016.911,152.9,10.21,78.55,10.5,67.64,-1.031,23.3,2,-10.48
2019/3/10 10:00,85,108,1.45,34,11,64,93.1,142.8,.478,62.08,13,54.72,.937,1016.925,152.9,12.18,71.63,8.09999999999999,34.8,-.972,28.08,2,-9.28
2019/3/10 11:00,67,79,1.51,29,11,70,69.07,103.17,.48,48.82,13,63.07,.858,1016.612,152.9,13.1,66.82,2.06999999999999,24.17,-1.03,19.82,2,-6.93
2019/3/10 12:00,52,69,1.26,22,11,82,65.52,93.52,.5,43.2,12.92,70.35,.978,1015.813,152.9,15.13,59.23,13.52,24.52,-.76,21.2,1.92,-11.65
2019/3/10 13:00,44,51,1.84,31,11,87,48.52,74.1,.423,29.63,10.32,79.1,1.045,1015.202,152.9,15.98,54.88,4.52,23.1,-1.417,-1.37,-.68,-7.90000000000001
2019/3/10 14:00,67,72,2.13,36,12,80,70.53,99.1,.607,38,12.1,92.38,1.027,1014.272,152.9,16.77,50.8,3.53,27.1,-1.523,2,.0999999999999996,12.38
2019/3/10 15:00,49,76,1.44,26,11,94,72.07,100,.682,47.05,13,88.33,1.117,1014.025,152.9,16.4,51.15,23.07,24,-.758,21.05,2,-5.67
2019/3/10 16:00,30,46,1.33,26,11,100,40.3,62.5,.44,33.62,10.43,89.08,.992,1013.932,152.9,16.33,50.12,10.3,16.5,-.89,7.62,-.57,-10.92
2019/3/10 17:00,30,47,2.04,56,11,74,40.48,64.32,.4,31.22,11.2,82.95,.443,1013.76,152.9,14.98,50.87,10.48,17.32,-1.64,-24.78,.199999999999999,8.95
2019/3/10 18:00,62,86,2.87,95,12,24,65.15,93.27,.577,72.72,13,70.62,.288,1013.973,152.9,12.93,61.72,3.15000000000001,7.27,-2.293,-22.28,1,46.62
2019/3/10 19:00,80,125,3.11,107,12,14,84.37,120.82,.87,111.35,14.43,63.4,.257,1014.593,152.9,11.82,69.78,4.37,-4.18000000000001,-2.24,4.34999999999999,2.43,49.4
2019/3/10 20:00,91,173,3.23,104,13,6,87.08,125.13,1.018,130.3,16,56.62,.253,1014.767,152.9,10.68,75.12,-3.92,-47.87,-2.212,26.3,3,50.62
2019/3/10 21:00,80,121,2.69,109,13,7,89.42,129.85,1.04,101.18,16,60.92,.337,1014.858,152.9,10,78.12,9.42,8.84999999999999,-1.65,-7.81999999999999,3,53.92
2019/3/10 22:00,74,124,1.86,98,12,9,88.93,126.62,.753,90.98,16,62.15,.413,1015.14,152.9,10,78.6,14.93,2.62,-1.107,-7.02,4,53.15
2019/3/10 23:00,58,88,1.58,88,12,12,76.78,108.15,.5,125.92,15.3,52.67,.448,1014.802,152.9,9.55,79.68,18.78,20.15,-1.08,37.92,3.3,40.67
2019/3/11 0:00,58,92,1.49,80,12,12,75.37,106.92,.5,128.15,15.83,43.12,.298,1014.368,152.9,9,83.08,17.37,14.92,-.99,48.15,3.83,31.12
2019/3/11 1:00,56,91,1.46,80,12,14,74.98,106.88,.476,116.58,15.69,35.25,.322,1013.778,152.9,8.68,85.81,18.98,15.88,-.984,36.58,3.69,21.25
2019/3/11 2:00,48,82,1.55,76,13,14,76.67,109.17,.487,116.3,15.67,34.27,.328,1013.068,152.9,8.47,86.58,28.67,27.17,-1.063,40.3,2.67,20.27
2019/3/11 3:00,49,77,1.73,71,13,8,76.27,110.43,.5,105.78,16,27.82,.232,1013.32,152.9,8,89.05,27.27,33.43,-1.23,34.78,3,19.82
2019/3/11 4:00,57,85,1.74,80,13,9,81.23,116.9,.5,110.35,16,30.35,.315,1013.103,152.9,8,89.1,24.23,31.9,-1.24,30.35,3,21.35
2019/3/11 5:00,72,107,1.84,89,15,9,94.25,136.98,.5,124.13,16,36.65,.378,1012.995,152.952,8.37,87,22.25,29.98,-1.34,35.13,1,27.65
2019/3/11 6:00,83,130,2.22,98,15,12,104.68,153.78,.587,127.72,16,33.95,.293,1013.082,153,8,89.5,21.68,23.78,-1.633,29.72,1,21.95
2019/3/11 7:00,101,167,2.06,79,14,41,128.22,187.78,.748,114.55,16.02,52.7,.593,1013.862,153,9.53,79.48,27.22,20.78,-1.312,35.55,2.02,11.7
2019/3/11 8:00,114,161,1.55,51,13,65,131.73,192.4,.698,111.9,13,77.3,1.087,1014.47,153,13.07,61.15,17.73,31.4,-.852,60.9,0,12.3
2019/3/11 9:00,84,146,1.38,31,12,75,108.03,152.8,.548,63.48,13,85.75,1.263,1014.467,153,15.13,52.73,24.03,6.80000000000001,-.832,32.48,1,10.75
2019/3/11 10:00,68,154,1.25,24,11,68,87.38,121.92,.5,30.98,12.43,79.88,1.617,1014.457,153,15.95,45.25,19.38,-32.08,-.75,6.98,1.43,11.88
2019/3/11 11:00,60,160,1.18,21,11,69,53.64,79.46,.5,27.88,10,73.22,1.564,1014.005,153,17.46,30.92,-6.36,-80.54,-.68,6.88,-1,4.22
2019/3/11 12:00,43,175,1.11,17,10,70,38.9,62.15,.445,26.65,10,72.7,2,1013.385,153,18.27,24.42,-4.1,-112.85,-.665,9.65,0,2.7
2019/3/11 13:00,40,161,1.1,22,11,76,31.87,50.83,.4,26.22,10,79.83,1.708,1012.878,153,18.67,21.6,-8.13,-110.17,-.7,4.22,-1,3.83
2019/3/11 14:00,38,160,1.12,20,10,81,30.98,49,.4,26.28,10,88.42,1.907,1012.47,153,18.82,20.93,-7.02,-111,-.72,6.28,0,7.42
2019/3/11 15:00,37,127,1.21,29,11,81,33.95,54,.4,26.82,10,92.65,1.438,1012.288,153,19.32,21.28,-3.05,-73,-.81,-2.18,-1,11.65
2019/3/11 16:00,41,144,1.26,30,10,85,37.37,60.27,.4,27.38,10,93.52,1.247,1012.322,153,18.73,24.23,-3.63,-83.73,-.86,-2.62,0,8.52
2019/3/11 17:00,44,132,1.3,36,11,80,40.08,65.5,.4,29.07,10.13,94.83,1.247,1012.863,153,16.85,27.4,-3.92,-66.5,-.9,-6.93,-.869999999999999,14.83
2019/3/11 18:00,50,126,1.38,50,11,68,43.75,71.62,.4,37.25,12.82,89.83,1.063,1013.268,153,15.38,30.07,-6.25,-54.38,-.98,-12.75,1.82,21.83
2019/3/11 19:00,54,125,1.53,81,11,49,45.93,74.5,.4,56.02,13,78.85,.573,1013.677,153,14.52,33.13,-8.07,-50.5,-1.13,-24.98,2,29.85
2019/3/11 20:00,46,157,1.5,85,11,39,44.77,73.72,.4,89.9,13,73.47,.458,1014.18,153,13.82,35.92,-1.23,-83.28,-1.1,4.90000000000001,2,34.47
2019/3/11 21:00,50,147,1.52,69,10,48,45.98,74.87,.4,102.52,13,71.3,.413,1014.637,153,13.15,38.65,-4.02,-72.13,-1.12,33.52,3,23.3
2019/3/11 22:00,47,142,1.62,91,10,26,46.15,75.92,.4,87.85,13,61.67,.255,1014.912,153,12.1,42.22,-.850000000000001,-66.08,-1.22,-3.15000000000001,3,35.67
2019/3/11 23:00,53,143,1.9,90,11,12,50.58,80.65,.415,118.57,13.08,56.58,.267,1015.002,153,11.02,48.78,-2.42,-62.35,-1.485,28.57,2.08,44.58
2019/3/12 0:00,55,133,1.82,86,11,11,54.48,85.07,.487,122.5,14.38,47.88,.27,1014.807,153,10.08,56.5,-.520000000000003,-47.93,-1.333,36.5,3.38,36.88
2019/3/12 1:00,56,131,1.86,90,12,9,52.67,84.37,.5,121.17,16,41.45,.272,1014.377,153,9.1,62.9,-3.33,-46.63,-1.36,31.17,4,32.45
2019/3/12 2:00,63,155,1.75,92,13,7,56.15,87.7,.5,127.75,16,41.45,.285,1013.928,153,9,65.48,-6.85,-67.3,-1.25,35.75,3,34.45
2019/3/12 3:00,59,155,1.76,96,14,8,56.47,88.25,.5,130.63,16,42.45,.308,1013.265,153,8.43,66.55,-2.53,-66.75,-1.26,34.63,2,34.45
2019/3/12 4:00,60,169,1.96,92,14,8,58.92,90.95,.5,135.73,16,43.82,.355,1013.005,153,8,66.78,-1.08,-78.05,-1.46,43.73,2,35.82
2019/3/12 5:00,65,164,2.27,89,16,6,62.08,93.32,.5,129.92,16,37.93,.278,1013.27,153,7.62,69.88,-2.92,-70.68,-1.77,40.92,0,31.93
2019/3/12 6:00,65,182,2.57,99,18,7,66.44,97.49,.693,124.17,16.12,33.8,.217,1013.566,153,7.05,72.69,1.44,-84.51,-1.877,25.17,-1.88,26.8
2019/3/12 7:00,65,210,2.42,95,23,14,63.47,93.48,.848,115.62,16.15,52.4,.515,1014.13,153,10.4,58.8,-1.53,-116.52,-1.572,20.62,-6.85,38.4
2019/3/12 8:00,57,177,1.53,64,16,32,51.73,79.88,.91,110.08,14.9,60.13,.898,1014.572,153,14.58,41.32,-5.27,-97.12,-.62,46.08,-1.1,28.13
2019/3/12 9:00,38,130,1.32,43,13,45,40.68,65.48,.535,74.3,13,63.12,1.357,1014.61,153,16.82,33.77,2.68,-64.52,-.785,31.3,0,18.12
2019/3/12 10:00,33,115,1.22,28,11,59,37.03,58.68,.5,40.95,11.46,69.1,1.346,1014.558,153,18.69,29.12,4.03,-56.32,-.72,12.95,.460000000000001,10.1
2019/3/13 1:00,41,81,.71,23,14,58,49.15,77.5,.4,36.28,13,29.95,.805,1020.67,153,7.98,62.5,8.15,-3.5,-.31,13.28,-1,-28.05
2019/3/13 2:00,32,76,.82,26,16,53,40.1,62.83,.4,30.22,13,30.75,.773,1020.657,153,7,56.23,8.1,-13.17,-.42,4.22,-3,-22.25
2019/3/13 3:00,24,75,1.26,32,20,39,42.1,66.58,.4,33.37,13,28.9,.664,1020.508,153,7,59.31,18.1,-8.42,-.86,1.37,-7,-10.1
2019/3/13 4:00,31,76,1.32,39,18,34,48.62,78.23,.408,45.63,13.08,27.25,.72,1020.575,153,7,63.58,17.62,2.23,-.912,6.63,-4.92,-6.75
2019/3/13 5:00,32,79,1.21,43,16,28,47.62,76.35,.407,50.65,13.1,27,.565,1021.033,153,6.28,65.8,15.62,-2.65000000000001,-.803,7.65,-2.9,-1
2019/3/13 6:00,43,85,1.06,44,16,29,48.18,77.78,.4,58.3,13.08,27,.495,1021.442,153,6.02,68.42,5.18,-7.22,-.66,14.3,-2.92,-2
2019/3/13 7:00,38,91,.88,32,16,46,51.1,82.3,.4,68.75,13.08,29.05,.7,1022.237,153,8.15,63.85,13.1,-8.7,-.48,36.75,-2.92,-16.95
2019/3/13 8:00,34,89,.84,29,16,58,45.52,73.13,.4,52.05,13,36.18,.845,1022.747,153,11.15,54.3,11.52,-15.87,-.44,23.05,-3,-21.82
2019/3/13 9:00,45,100,.88,29,18,69,48.11,75.82,.4,42.09,13,44.95,1.019,1022.632,153,13.49,48.09,3.11,-24.18,-.48,13.09,-5,-24.05
2019/3/13 10:00,43,103,.89,28,17,82,53.65,78.98,.4,34.98,13,53.03,1.015,1022.475,153,15.33,42.63,10.65,-24.02,-.49,6.98,-4,-28.97
2019/3/13 11:00,46,95,.76,21,16,100,52.93,76.45,.4,31.03,12.92,63.23,1.037,1021.772,153,17.5,35.83,6.93,-18.55,-.36,10.03,-3.08,-36.77
2019/3/13 12:00,37,74,.75,22,16,104,41.92,65.73,.4,27.27,11.7,68.97,1.02,1020.952,153,18,27.53,4.92,-8.27,-.35,5.27,-4.3,-35.03
2019/3/13 13:00,37,78,.75,18,16,115,41.43,65.65,.4,27.63,11.23,77.42,1.047,1020.238,153,18.62,28.42,4.43,-12.35,-.35,9.63,-4.77,-37.58
2019/3/13 14:00,34,77,.65,16,15,119,39.22,61.87,.4,26.8,10.38,84.5,.99,1019.678,153,19,25.77,5.22,-15.13,-.25,10.8,-4.62,-34.5
2019/3/13 15:00,28,63,.7,22,15,114,35.13,54.93,.4,26.07,10.1,82.82,.928,1019.68,153,18.82,23.1,7.13,-8.07,-.3,4.07,-4.9,-31.18
2019/3/13 18:00,45,98,1.02,74,18,53,47.4,74.58,.4,41.85,13,81.82,.793,1020.207,153,15.08,34.63,2.4,-23.42,-.62,-32.15,-5,28.82
2019/3/13 19:00,65,124,1.09,90,21,29,59.23,84.7,.402,76.92,13,70.35,.515,1020.877,153,14.58,37.62,-5.77,-39.3,-.688,-13.08,-8,41.35
2019/3/13 20:00,71,139,1.06,88,23,31,73.3,101.45,.408,111.07,13,65.02,.448,1021.088,153,14,39.65,2.3,-37.55,-.652,23.07,-10,34.02
2019/3/13 21:00,71,150,1.14,81,25,28,74.18,101.62,.4,98.8,13,59.55,.498,1022.053,153,14,38.9,3.18000000000001,-48.38,-.74,17.8,-12,31.55
2019/3/13 22:00,68,134,1.32,95,27,12,74.12,101.85,.459,96.83,13,49.36,.319,1022.798,153,13.17,40.95,6.12,-32.15,-.861,1.83,-14,37.36
2019/3/13 23:00,71,126,1.39,96,25,6,72.73,100.55,.5,116.82,13.08,48.4,.275,1022.78,153,13,43.27,1.73,-25.45,-.89,20.82,-11.92,42.4
2019/3/14 0:00,69,128,1.3,99,23,4,72.33,99.92,.5,120.98,13.85,46.83,.423,1022.975,153,13,44.78,3.33,-28.08,-.8,21.98,-9.15,42.83
2019/3/14 1:00,66,123,1.3,97,24,2,67.63,93.28,.5,129.62,15.05,48.53,.568,1022.62,153,13,46.73,1.63,-29.72,-.8,32.62,-8.95,46.53
2019/3/14 2:00,70,128,1.35,95,24,3,67.72,94.02,.5,136.22,15.73,49.48,1.055,1021.793,153,12.53,48.67,-2.28,-33.98,-.85,41.22,-8.27,46.48
2019/3/14 6:00,61,119,1.21,80,17,9,62.37,88.63,.415,102.15,14.05,38.63,.747,1021.88,153,11.17,61.28,1.37,-30.37,-.795,22.15,-2.95,29.63
2019/3/14 7:00,61,129,1.54,70,23,22,68.33,95.05,.498,116.48,16,41.62,.652,1022.177,153,11.98,62.27,7.33,-33.95,-1.042,46.48,-7,19.62
2019/3/14 8:00,71,125,2.04,62,38,45,81.17,111.8,.562,101.98,15.65,47.1,.903,1022.492,153,13.28,59.7,10.17,-13.2,-1.478,39.98,-22.35,2.1
2019/3/14 9:00,46,103,1.64,42,32,76,70.98,97.37,.833,88.09,14.67,63.68,1.295,1022.739,153,15.26,54.88,24.98,-5.63,-.807,46.09,-17.33,-12.32
2019/3/14 10:00,47,79,1.42,34,28,94,55.1,78.72,.637,53.98,13,73.75,1.418,1022.147,153,16.58,48.18,8.1,-.280000000000001,-.783,19.98,-15,-20.25
2019/3/14 11:00,41,72,1.06,22,21,116,47.85,71.88,.549,36.8,13,82.49,1.375,1021.473,153,17.83,44.08,6.85,-.120000000000005,-.511,14.8,-8,-33.51
2019/3/14 12:00,37,67,.9,19,17,125,43.68,67.88,.478,28,13,91.3,1.367,1020.743,153,18.65,42.72,6.68,.879999999999995,-.422,9,-4,-33.7
2019/3/14 13:00,31,59,.86,19,16,136,43.17,67.23,.4,28,11.73,98.62,1.265,1019.487,153,19.45,41.75,12.17,8.23,-.46,9,-4.27,-37.38
2019/3/14 14:00,38,67,.79,17,16,137,39.62,62.1,.4,26.88,10.27,102.07,.987,1018.437,153,20.78,34.47,1.62,-4.9,-.39,9.88,-5.73,-34.93
2019/3/14 15:00,32,58,.8,25,15,129,36.6,56.9,.4,26.25,10.42,101.42,1.22,1018.032,153,20.7,30.25,4.6,-1.1,-.4,1.25,-4.58,-27.58
2019/3/14 16:00,27,58,.87,25,15,132,34.32,52.63,.4,26.18,11.9,102.43,1.275,1018.167,153,19.85,30.25,7.32,-5.37,-.47,1.18,-3.1,-29.57
2019/3/14 17:00,31,60,.93,51,14,102,36.4,57.05,.4,27.67,13,105.7,1.123,1018.775,153,18.43,33.68,5.4,-2.95,-.53,-23.33,-1,3.7
2019/3/14 18:00,35,75,.98,60,16,82,37.97,59.65,.4,44.63,13,92.62,.655,1019.068,153,17.23,35.7,2.97,-15.35,-.58,-15.37,-3,10.62
2019/3/14 19:00,40,79,1.11,84,16,50,40.52,64.23,.4,65.18,13,85.67,.823,1019.715,153,16.12,42.12,.520000000000003,-14.77,-.71,-18.82,-3,35.67
2019/3/14 20:00,49,102,1.42,117,15,8,44.07,69.75,.4,99.3,13,74.83,.518,1020.42,153,15.48,47.45,-4.93,-32.25,-1.02,-17.7,-2,66.83
2019/3/14 21:00,50,111,1.55,121,16,4,48.08,75.4,.485,110.72,14.72,66.57,.22,1021.168,153,13.93,53.82,-1.92,-35.6,-1.065,-10.28,-1.28,62.57
2019/3/14 22:00,49,113,1.93,117,17,4,51,78.13,.5,82.95,16,67.12,.335,1021.55,153,13.17,55.3,2,-34.87,-1.43,-34.05,-1,63.12
2019/3/14 23:00,59,116,1.58,113,18,4,55.75,82.35,.51,93.35,16,56.62,.193,1021.453,153,12.47,59.88,-3.25,-33.65,-1.07,-19.65,-2,52.62
2019/3/15 0:00,53,105,1.37,108,17,4,63.3,88.92,.515,102.72,16,56.68,.222,1021.245,153,12,60.4,10.3,-16.08,-.855,-5.28,-1,52.68
2019/3/15 1:00,57,108,1.52,97,18,3,62.27,87.93,.515,129.9,16,51.48,.273,1020.768,153,11.3,63.93,5.27,-20.07,-1.005,32.9,-2,48.48
2019/3/15 2:00,60,101,1.24,96,19,3,62.35,88.48,.507,136.87,16,44.2,.267,1020.453,153,10.83,69.35,2.35,-12.52,-.733,40.87,-3,41.2
2019/3/15 3:00,50,91,1.16,92,20,4,59.62,87.08,.5,133.77,16,41.58,.35,1020.093,153,10,72.12,9.62,-3.92,-.66,41.77,-4,37.58
2019/3/15 4:00,49,88,1.52,84,22,3,58.4,86.02,.5,131.25,16,40.12,.427,1020.122,153,10.17,72.98,9.4,-1.98,-1.02,47.25,-6,37.12
2019/3/15 5:00,55,87,1.84,79,23,4,63.88,90.17,.515,121.02,16,32.98,.433,1020.493,153,10,76.8,8.88,3.17,-1.325,42.02,-7,28.98
2019/3/15 6:00,50,100,1.6,80,22,8,67.71,92.93,.663,118.63,16.08,30.31,.471,1021.127,153,10,78.61,17.71,-7.06999999999999,-.937,38.63,-5.92,22.31
2019/3/15 7:00,55,100,1.08,62,18,30,61.88,87.74,.602,127.3,15.84,41.05,.551,1021.756,153,12.21,71.7,6.88,-12.26,-.478,65.3,-2.16,11.05
2019/3/15 8:00,46,90,.98,50,18,52,55.63,80.08,.5,94.55,13.05,46.13,.745,1022.18,153,15.28,56.17,9.63,-9.92,-.48,44.55,-4.95,-5.87
2019/3/15 9:00,50,93,1,47,20,63,56.6,79.04,.5,60.25,13,50.25,1.111,1022.372,153,17.09,43.74,6.6,-13.96,-.5,13.25,-7,-12.75
2019/3/15 10:00,52,96,1.13,31,25,95,59.3,80.77,.5,51.68,13,54.73,.942,1022.48,153,18.83,36.78,7.3,-15.23,-.63,20.68,-12,-40.27
2019/3/15 11:00,46,93,1.09,22,22,106,52.32,74.69,.5,27.95,13,61.83,.963,1022.258,153,20.54,25.29,6.32,-18.31,-.59,5.95,-9,-44.17
2019/3/15 12:00,38,75,.8,17,17,114,44.55,67.9,.492,26,12.7,65.02,.983,1021.883,153,21.05,18.3,6.55,-7.09999999999999,-.308,9,-4.3,-48.98
2019/3/15 13:00,27,71,.66,16,14,113,36.77,57.1,.425,25.22,10.1,68.72,1.172,1020.89,153,21.85,15.22,9.77,-13.9,-.235,9.22,-3.9,-44.28
