PM2.5,PM10,CO,NO2,SO2,O3,year,month,day,hour,minute
19,39,0.92,22,5,42,2019,4,23,14,0
34,42,0.97,26,6,41,2019,4,23,15,0
33,47,1.06,41,6,27,2019,4,23,17,0
37,54,1.23,50,5,15,2019,4,23,18,0
38,52,1.24,64,7,3,2019,4,23,21,0
33,56,1.23,51,8,2,2019,4,24,0,0
35,40,1.13,45,8,3,2019,4,24,3,0
48,59,1.19,40,12,10,2019,4,24,7,0
48,62,1.2,35,13,18,2019,4,24,8,0
54,63,1.13,31,11,31,2019,4,24,9,0
51,62,1.12,31,10,44,2019,4,24,10,0
42,57,1.19,31,10,73,2019,4,24,11,0
40,56,1.4,34,11,95,2019,4,24,12,0
46,68,1.28,23,11,124,2019,4,24,13,0
38,51,1.12,22,9,111,2019,4,24,14,0
32,47,1.04,22,10,92,2019,4,24,16,0
31,41,1.09,26,8,75,2019,4,24,17,0
35,44,1.11,33,9,45,2019,4,24,20,0
42,52,0.93,33,10,18,2019,4,25,0,0
34,46,0.97,26,10,19,2019,4,25,2,0
41,48,0.99,26,9,15,2019,4,25,3,0
41,49,1.14,28,8,16,2019,4,25,5,0
71,110,1.47,35,9,34,2019,4,25,8,0
83,117,1.52,35,8,60,2019,4,25,9,0
93,115,1.66,41,8,81,2019,4,25,10,0
93,130,1.63,38,9,112,2019,4,25,11,0
64,89,1.24,25,30,88,2019,4,25,13,0
57,102,1.06,23,23,59,2019,4,25,14,0
43,79,0.92,25,8,28,2019,4,25,17,0
23,38,0.86,24,6,41,2019,4,25,20,0
26,40,0.73,18,6,62,2019,4,25,23,0
19,32,0.76,17,7,62,2019,4,26,0,0
31,41,0.77,17,8,60,2019,4,26,2,0
25,31,0.68,15,10,66,2019,4,26,3,0
20,36,0.73,23,15,63,2019,4,26,5,0
22,44,0.67,25,11,65,2019,4,26,8,0
19,27,0.77,21,6,67,2019,4,26,11,0
18,35,0.71,24,6,62,2019,4,26,14,0
21,40,0.75,24,7,61,2019,4,26,15,0
27,46,0.74,31,8,63,2019,4,26,17,0
17,47,0.78,37,9,48,2019,4,26,18,0
20,50,0.74,42,8,39,2019,4,26,20,0
29,39,0.86,54,8,15,2019,4,26,23,0
21,38,0.81,49,9,22,2019,4,27,0,0
32,43,0.79,52,9,18,2019,4,27,1,0
21,39,0.8,41,12,49,2019,4,27,3,0
25,50,0.79,33,11,65,2019,4,27,4,0
25,52,1.01,28,16,84,2019,4,27,7,0
25,71,1,24,11,110,2019,4,27,10,0
30,58,0.84,17,8,141,2019,4,27,13,0
32,61,0.87,25,10,114,2019,4,27,16,0
24,56,0.81,20,10,125,2019,4,27,19,0
25,29,0.92,21,8,89,2019,4,27,22,0
28,37,0.95,18,8,83,2019,4,27,23,0
33,34,0.99,34,8,45,2019,4,28,1,0
37,44,1.06,34,8,32,2019,4,28,2,0
33,41,1.11,32,9,24,2019,4,28,3,0
41,43,0.97,24,10,37,2019,4,28,4,0
34,39,0.97,23,8,44,2019,4,28,5,0
46,48,1.09,38,10,51,2019,4,28,9,0
55,60,1.08,35,10,72,2019,4,28,10,0
38,64,1.04,28,9,95,2019,4,28,11,0
60,111,1.1,30,11,87,2019,4,28,13,0
60,86,1.02,28,8,89,2019,4,28,14,0
49,62,1.08,29,8,66,2019,4,28,17,0
33,43,1.06,22,7,60,2019,4,28,20,0
41,47,0.97,25,7,37,2019,4,28,23,0
34,49,0.94,22,7,41,2019,4,29,0,0
16,18,0.93,32,9,41,2019,4,29,13,0
39,80,0.8,31,12,45,2019,4,29,16,0
38,41,0.92,38,6,20,2019,4,29,22,0
20,20,0.62,10,6,48,2019,4,30,2,0
28,35,0.46,15,5,87,2019,4,30,10,0
38,52,0.93,20,10,95,2019,4,30,13,0
38,75,1.22,81,9,2,2019,4,30,22,0
43,63,1.14,74,10,3,2019,4,30,23,0
38,61,1.01,66,10,3,2019,5,1,0,0
40,62,1.16,57,10,3,2019,5,1,1,0
37,60,0.92,66,10,3,2019,5,1,2,0
31,43,0.81,62,9,4,2019,5,1,3,0
30,37,0.82,54,9,6,2019,5,1,4,0
28,42,0.86,51,9,23,2019,5,1,5,0
44,59,0.86,32,12,52,2019,5,1,6,0
85,156,1.2,27,24,111,2019,5,1,9,0
58,147,0.81,16,18,135,2019,5,1,10,0
35,123,0.91,17,18,149,2019,5,1,11,0
32,103,0.85,12,15,147,2019,5,1,12,0
33,84,0.86,14,15,146,2019,5,1,13,0
29,59,0.67,13,12,147,2019,5,1,14,0
31,70,0.67,11,7,157,2019,5,1,16,0
17,58,0.78,16,8,151,2019,5,1,17,0
29,64,0.96,49,8,84,2019,5,1,20,0
42,64,1.34,88,8,4,2019,5,1,23,0
44,64,1.26,77,8,5,2019,5,2,0,0
38,51,1.02,44,8,20,2019,5,2,2,0
34,57,0.98,54,8,9,2019,5,2,3,0
36,59,0.94,53,8,20,2019,5,2,5,0
28,86,1.3,61,20,86,2019,5,2,8,0
19,69,0.56,6,10,136,2019,5,2,11,0
25,62,0.6,9,15,155,2019,5,2,14,0
29,54,0.67,20,11,146,2019,5,2,17,0
40,74,1.36,117,30,10,2019,5,2,20,0
47,96,1.23,83,17,37,2019,5,2,23,0
43,104,1.02,55,16,65,2019,5,3,0,0
49,92,1.09,51,16,42,2019,5,3,2,0
43,80,1.06,51,17,38,2019,5,3,3,0
46,97,1.18,71,17,20,2019,5,3,4,0
50,108,1.04,53,16,50,2019,5,3,6,0
44,106,0.79,34,12,76,2019,5,3,7,0
25,51,0.6,12,6,125,2019,5,3,10,0
12,54,0.54,5,6,154,2019,5,3,13,0
17,52,0.63,13,7,183,2019,5,3,16,0
31,63,0.64,21,6,149,2019,5,3,19,0
17,44,0.62,21,8,120,2019,5,3,21,0
19,45,0.68,19,9,111,2019,5,3,23,0
16,41,0.73,23,9,99,2019,5,4,1,0
22,43,0.72,20,8,101,2019,5,4,2,0
15,42,0.79,29,7,79,2019,5,4,4,0
23,62,0.75,24,10,125,2019,5,4,7,0
23,54,0.7,15,7,145,2019,5,4,10,0
19,50,0.7,12,7,182,2019,5,4,13,0
17,59,0.8,24,13,92,2019,5,5,0,0
27,58,0.86,30,16,70,2019,5,5,2,0
30,58,0.92,31,17,65,2019,5,5,3,0
26,65,0.98,34,16,65,2019,5,5,4,0
26,74,1.07,50,16,62,2019,5,5,6,0
29,75,1.05,49,16,71,2019,5,5,7,0
42,72,1.07,35,19,127,2019,5,5,10,0
45,84,1.12,34,19,145,2019,5,5,11,0
51,89,1.1,36,22,166,2019,5,5,13,0
54,95,1.24,39,22,167,2019,5,5,14,0
57,101,1.4,47,26,148,2019,5,5,15,0
63,93,1.29,42,25,136,2019,5,5,16,0
62,84,0.93,46,19,117,2019,5,5,17,0
45,60,0.75,36,16,105,2019,5,5,18,0
36,52,0.79,39,16,89,2019,5,5,19,0
33,54,0.7,31,14,86,2019,5,5,20,0
28,47,0.7,30,18,81,2019,5,5,22,0
31,57,0.72,22,21,86,2019,5,6,0,0
43,59,0.75,13,10,108,2019,5,6,3,0
35,70,0.66,15,6,89,2019,5,6,6,0
16,47,0.57,12,9,108,2019,5,6,15,0
16,47,0.59,22,6,84,2019,5,6,18,0
18,50,0.58,25,8,78,2019,5,6,19,0
18,47,0.58,25,7,75,2019,5,6,20,0
16,52,0.58,19,6,78,2019,5,6,21,0
13,49,0.62,19,7,76,2019,5,6,22,0
14,44,0.64,16,7,74,2019,5,6,23,0
16,49,0.57,17,5,74,2019,5,7,0,0
13,48,0.57,20,5,69,2019,5,7,1,0
8,53,0.59,28,4,55,2019,5,7,2,0
17,49,0.59,26,4,54,2019,5,7,3,0
23,50,0.8,29,5,51,2019,5,7,4,0
18,42,0.95,30,5,55,2019,5,7,5,0
11,46,1.02,36,6,57,2019,5,7,6,0
10,49,1.29,37,10,60,2019,5,7,7,0
22,62,0.97,15,6,96,2019,5,7,8,0
22,49,0.88,14,5,107,2019,5,7,9,0
12,69,0.88,21,6,114,2019,5,7,10,0
16,67,0.67,12,3,134,2019,5,7,11,0
22,66,0.59,9,1,148,2019,5,7,12,0
20,68,0.59,12,2,152,2019,5,7,13,0
15,58,0.63,10,2,151,2019,5,7,14,0
15,59,0.65,13,4,142,2019,5,7,15,0
26,76,0.76,18,5,142,2019,5,7,16,0
38,66,0.76,23,5,135,2019,5,7,17,0
35,60,0.79,30,5,121,2019,5,7,18,0
30,68,0.84,39,6,101,2019,5,7,19,0
29,67,0.92,55,5,76,2019,5,7,20,0
30,69,0.94,68,5,55,2019,5,7,21,0
30,69,0.91,94,5,29,2019,5,7,22,0
33,86,0.86,47,8,53,2019,5,7,23,0
31,74,0.79,34,7,63,2019,5,8,0,0
20,64,0.75,29,7,71,2019,5,8,1,0
17,53,0.73,27,5,73,2019,5,8,2,0
18,53,0.76,35,5,55,2019,5,8,3,0
18,62,0.86,53,6,33,2019,5,8,4,0
23,64,0.93,60,6,25,2019,5,8,5,0
26,109,1.02,63,7,22,2019,5,8,6,0
27,80,0.93,49,8,46,2019,5,8,7,0
31,70,0.83,33,8,80,2019,5,8,8,0
30,62,0.78,27,9,94,2019,5,8,9,0
23,49,0.79,32,6,98,2019,5,8,10,0
20,50,0.75,29,5,107,2019,5,8,11,0
22,54,0.7,17,2,134,2019,5,8,12,0
18,41,0.72,17,2,149,2019,5,8,13,0
19,41,0.72,14,1,160,2019,5,8,14,0
20,34,0.73,16,2,161,2019,5,8,15,0
20,38,0.71,22,2,147,2019,5,8,16,0
21,40,1.04,46,7,126,2019,5,8,17,0
24,40,1.54,67,20,98,2019,5,8,18,0
34,75,1.55,92,17,56,2019,5,8,19,0
40,87,1.28,120,9,22,2019,5,8,20,0
35,97,1.16,110,6,18,2019,5,8,21,0
32,88,1.09,111,7,14,2019,5,8,22,0
34,83,0.98,90,8,34,2019,5,8,23,0
37,82,0.92,80,7,39,2019,5,9,0,0
40,70,0.91,95,8,21,2019,5,9,1,0
38,76,0.94,95,8,17,2019,5,9,2,0
34,76,0.98,97,8,12,2019,5,9,3,0
37,76,1.08,96,8,7,2019,5,9,4,0
44,77,1.17,99,10,13,2019,5,9,5,0
45,103,1.83,97,27,26,2019,5,9,6,0
49,121,1.36,70,20,66,2019,5,9,7,0
48,89,1.06,53,11,100,2019,5,9,8,0
39,79,1.01,47,10,123,2019,5,9,9,0
41,81,1.03,22,8,172,2019,5,9,10,0
39,67,1.18,16,8,195,2019,5,9,11,0
33,66,1.29,16,9,218,2019,5,9,12,0
34,69,1.31,15,8,232,2019,5,9,13,0
37,64,1.3,19,9,249,2019,5,9,14,0
41,69,1.18,22,8,238,2019,5,9,15,0
42,77,1.09,31,5,200,2019,5,9,16,0
40,86,1.18,31,6,208,2019,5,9,17,0
44,92,1.4,52,6,162,2019,5,9,18,0
54,99,1.15,44,8,152,2019,5,9,19,0
52,77,1.18,42,14,134,2019,5,9,20,0
42,77,1.08,38,14,130,2019,5,9,21,0
43,85,1.21,41,12,112,2019,5,9,22,0
52,101,1.37,38,12,104,2019,5,9,23,0
64,104,1.42,40,11,92,2019,5,10,0,0
68,104,1.45,37,10,84,2019,5,10,1,0
71,108,1.46,42,10,68,2019,5,10,2,0
74,117,1.35,55,11,67,2019,5,10,3,0
76,118,1.5,49,9,55,2019,5,10,4,0
74,110,1.46,49,11,66,2019,5,10,5,0
68,121,1.45,65,12,73,2019,5,10,6,0
71,136,1.4,52,16,116,2019,5,10,7,0
68,130,1.33,40,16,161,2019,5,10,8,0
60,103,1.31,32,13,187,2019,5,10,9,0
59,97,1.27,22,10,194,2019,5,10,10,0
54,82,1.07,10,6,194,2019,5,10,11,0
40,67,1.18,13,8,228,2019,5,10,12,0
38,80,1.08,13,6,216,2019,5,10,13,0
39,67,1.05,13,5,217,2019,5,10,14,0
33,71,1.19,18,5,211,2019,5,10,15,0
31,65,1.15,22,5,205,2019,5,10,16,0
30,59,1.27,28,7,191,2019,5,10,17,0
36,79,1.34,37,8,177,2019,5,10,18,0
47,96,1.42,55,9,138,2019,5,10,19,0
51,105,1.55,91,9,79,2019,5,10,20,0
55,127,1.94,133,13,18,2019,5,10,21,0
60,126,1.96,141,15,5,2019,5,10,22,0
62,112,1.72,132,15,11,2019,5,10,23,0
61,104,1.81,114,14,7,2019,5,11,0,0
61,98,1.76,92,16,10,2019,5,11,1,0
62,92,1.61,86,16,19,2019,5,11,2,0
61,91,1.63,75,16,16,2019,5,11,3,0
62,89,1.6,120,18,7,2019,5,11,4,0
69,134,1.59,98,20,30,2019,5,11,5,0
78,146,1.64,63,21,78,2019,5,11,6,0
78,139,1.62,51,23,122,2019,5,11,7,0
74,133,1.62,49,23,154,2019,5,11,8,0
71,138,1.55,40,19,181,2019,5,11,9,0
73,114,1.36,25,14,212,2019,5,11,10,0
62,94,1.18,13,9,226,2019,5,11,11,0
41,65,1.08,10,7,237,2019,5,11,12,0
32,62,1.13,11,6,250,2019,5,11,13,0
33,69,1.09,12,6,254,2019,5,11,14,0
36,66,1.09,15,6,236,2019,5,11,15,0
41,74,1.14,19,6,203,2019,5,11,16,0
41,69,1.28,22,8,222,2019,5,11,17,0
42,100,1.36,37,9,188,2019,5,11,18,0
55,110,1.49,59,10,129,2019,5,11,19,0
63,116,1.71,98,12,71,2019,5,11,20,0
66,131,1.48,66,13,120,2019,5,11,21,0
63,111,1.38,57,13,122,2019,5,11,22,0
56,104,1.43,64,14,97,2019,5,11,23,0
56,101,1.46,47,14,97,2019,5,12,0,0
61,105,1.49,38,14,97,2019,5,12,1,0
64,88,1.54,42,14,78,2019,5,12,2,0
65,91,1.56,48,13,54,2019,5,12,3,0
68,93,1.53,43,15,79,2019,5,12,4,0
62,93,1.55,46,16,94,2019,5,12,5,0
61,110,1.57,95,16,64,2019,5,12,6,0
68,138,1.52,70,16,121,2019,5,12,7,0
70,129,1.47,41,15,179,2019,5,12,8,0
71,114,1.41,31,13,221,2019,5,12,9,0
68,106,1.31,20,10,254,2019,5,12,10,0
57,88,1.33,17,9,259,2019,5,12,11,0
50,88,1.28,13,8,252,2019,5,12,12,0
53,76,1.26,13,8,249,2019,5,12,13,0
50,82,1.33,12,8,241,2019,5,12,14,0
46,73,1.49,16,9,229,2019,5,12,15,0
49,88,1.39,21,10,203,2019,5,12,16,0
53,91,1.41,24,11,198,2019,5,12,17,0
54,105,1.43,28,12,198,2019,5,12,18,0
64,106,1.39,26,12,197,2019,5,12,19,0
64,92,1.32,26,10,170,2019,5,12,20,0
53,76,1.28,27,9,145,2019,5,12,21,0
47,74,1.27,33,10,116,2019,5,12,22,0
43,70,1.3,39,11,102,2019,5,12,23,0
44,71,1.35,42,11,89,2019,5,13,0,0
43,72,1.37,33,12,91,2019,5,13,1,0
42,76,1.38,33,12,84,2019,5,13,2,0
44,78,1.41,63,12,56,2019,5,13,3,0
47,96,1.42,55,13,64,2019,5,13,4,0
53,87,1.44,49,13,70,2019,5,13,5,0
53,99,1.52,54,14,73,2019,5,13,6,0
50,100,1.48,45,13,96,2019,5,13,7,0
52,101,1.54,45,14,122,2019,5,13,8,0
56,102,1.68,42,16,144,2019,5,13,9,0
54,94,1.61,34,13,160,2019,5,13,10,0
50,86,1.58,35,11,151,2019,5,13,11,0
67,73,1.04,46,9,91,2019,5,13,15,0
61,70,1.32,63,11,90,2019,5,13,16,0
85,110,1.21,57,11,75,2019,5,13,17,0
94,116,0.97,41,11,59,2019,5,13,18,0
81,95,0.97,45,12,47,2019,5,13,19,0
77,99,0.95,47,12,38,2019,5,13,20,0
79,92,0.92,48,10,34,2019,5,13,21,0
68,85,0.82,28,9,49,2019,5,13,22,0
62,77,0.86,23,9,49,2019,5,13,23,0
64,81,0.87,28,8,39,2019,5,14,0,0
65,85,0.81,32,7,32,2019,5,14,1,0
65,65,0.7,35,8,35,2019,5,14,2,0
58,58,0.68,38,7,27,2019,5,14,3,0
53,60,0.73,27,8,37,2019,5,14,4,0
52,53,0.74,32,8,41,2019,5,14,5,0
47,51,0.73,25,8,63,2019,5,14,6,0
45,49,0.78,26,8,70,2019,5,14,7,0
47,68,0.8,27,7,87,2019,5,14,8,0
57,77,0.8,21,6,126,2019,5,14,9,0
60,76,0.73,13,6,165,2019,5,14,10,0
52,59,0.6,13,5,165,2019,5,14,11,0
46,50,0.55,7,4,163,2019,5,14,12,0
33,38,0.52,8,4,171,2019,5,14,13,0
27,38,0.75,16,5,212,2019,5,14,14,0
29,68,1,25,7,218,2019,5,14,15,0
41,80,1.13,29,8,212,2019,5,14,16,0
50,90,0.76,30,6,175,2019,5,14,17,0
53,78,0.73,31,5,146,2019,5,14,18,0
48,76,0.8,31,5,123,2019,5,14,19,0
47,71,0.74,28,6,100,2019,5,14,20,0
55,64,0.64,28,5,71,2019,5,14,21,0
50,64,0.56,20,5,70,2019,5,14,22,0
28,25,0.59,17,5,65,2019,5,15,1,0
22,28,0.5,11,8,67,2019,5,15,2,0
23,25,0.56,14,92,58,2019,5,15,3,0
28,34,0.68,15,46,53,2019,5,15,6,0
29,30,0.64,14,38,62,2019,5,15,7,0
32,38,0.65,14,9,68,2019,5,15,8,0
35,48,0.63,16,5,71,2019,5,15,9,0
37,54,0.64,17,4,83,2019,5,15,10,0
33,47,0.68,16,4,94,2019,5,15,11,0
37,50,0.66,15,2,102,2019,5,15,14,0
36,44,0.67,17,1,95,2019,5,15,15,0
29,42,0.65,20,2,92,2019,5,15,16,0
32,45,0.65,31,2,58,2019,5,15,19,0
31,44,0.67,30,2,56,2019,5,15,20,0
29,46,0.72,22,2,59,2019,5,15,21,0
32,38,0.73,26,2,42,2019,5,15,22,0
30,30,0.68,12,2,39,2019,5,16,2,0
34,37,0.67,14,2,33,2019,5,16,3,0
36,49,0.83,36,2,15,2019,5,16,6,0
36,42,0.86,34,2,36,2019,5,16,8,0
36,49,0.89,38,2,38,2019,5,16,9,0
40,44,0.92,26,2,57,2019,5,16,10,0
38,47,0.78,30,1,64,2019,5,16,11,0
42,54,0.69,25,2,70,2019,5,16,12,0
44,51,0.7,19,2,96,2019,5,16,13,0
44,48,0.71,20,2,107,2019,5,16,14,0
46,47,0.85,19,2,105,2019,5,16,15,0
40,50,0.82,31,2,77,2019,5,16,16,0
43,60,0.75,35,2,58,2019,5,16,17,0
47,61,0.65,32,2,50,2019,5,16,18,0
52,72,0.55,25,1,51,2019,5,16,19,0
56,67,0.66,27,2,43,2019,5,16,20,0
58,76,0.63,29,2,33,2019,5,16,21,0
58,71,0.6,26,1,27,2019,5,16,22,0
54,60,0.56,26,1,24,2019,5,16,23,0
55,55,0.6,27,2,21,2019,5,17,0,0
58,60,0.65,34,1,8,2019,5,17,2,0
52,66,0.76,39,2,6,2019,5,17,3,0
58,78,0.84,44,2,4,2019,5,17,4,0
63,83,0.97,48,3,6,2019,5,17,5,0
70,101,1.11,49,2,15,2019,5,17,6,0
87,113,1.08,52,2,21,2019,5,17,7,0
96,120,1.08,52,1,33,2019,5,17,8,0
98,116,1.1,49,2,49,2019,5,17,9,0
92,122,1.05,38,2,76,2019,5,17,10,0
86,92,1.08,45,2,84,2019,5,17,11,0
88,96,1.84,31,105,160,2019,5,17,13,0
76,82,1.48,37,15,147,2019,5,17,14,0
80,99,1.08,26,12,131,2019,5,17,15,0
45,64,0.74,34,8,63,2019,5,17,19,0
48,50,0.76,32,8,54,2019,5,17,20,0
45,53,0.8,27,8,49,2019,5,17,21,0
42,49,0.75,28,8,34,2019,5,17,22,0
42,43,0.73,33,9,21,2019,5,17,23,0
37,48,0.7,25,14,17,2019,5,18,0,0
27,30,0.52,9,11,62,2019,5,18,3,0
27,25,0.41,6,9,71,2019,5,18,4,0
11,17,0.43,13,5,69,2019,5,18,7,0
14,24,0.45,14,5,69,2019,5,18,8,0
18,18,0.46,18,5,76,2019,5,18,9,0
14,25,0.48,12,5,90,2019,5,18,10,0
6,18,0.47,11,4,92,2019,5,18,11,0
5,18,0.43,9,5,99,2019,5,18,12,0
12,18,0.44,11,4,99,2019,5,18,13,0
15,19,0.43,11,4,98,2019,5,18,14,0
13,24,0.42,13,4,95,2019,5,18,15,0
16,22,0.43,14,5,90,2019,5,18,16,0
18,21,0.47,16,4,85,2019,5,18,17,0
12,12,0.49,15,6,72,2019,5,18,19,0
13,21,0.49,16,4,66,2019,5,18,21,0
12,19,0.5,21,5,54,2019,5,18,23,0
13,20,0.51,20,6,50,2019,5,19,0,0
15,20,0.46,14,4,56,2019,5,19,1,0
15,15,0.48,16,4,51,2019,5,19,2,0
18,19,0.52,22,3,36,2019,5,19,4,0
27,21,0.54,19,6,63,2019,5,19,7,0
27,30,0.63,22,5,67,2019,5,19,8,0
26,39,1.23,26,4,82,2019,5,19,9,0
48,68,1.29,22,5,94,2019,5,19,10,0
68,84,1.46,25,7,103,2019,5,19,11,0
62,78,1.04,14,8,112,2019,5,19,12,0
46,46,1.53,18,15,97,2019,5,19,13,0
40,64,1.21,15,16,106,2019,5,19,14,0
37,39,0.99,18,16,116,2019,5,19,15,0
24,46,0.91,22,16,118,2019,5,19,16,0
26,44,0.69,24,17,108,2019,5,19,17,0
31,45,0.72,29,15,86,2019,5,19,18,0
33,49,0.82,51,15,50,2019,5,19,19,0
32,50,0.88,43,17,50,2019,5,19,20,0
27,41,0.75,28,13,63,2019,5,19,21,0
21,29,0.65,28,9,60,2019,5,19,22,0
18,26,0.69,33,9,53,2019,5,19,23,0
24,38,0.62,20,10,82,2019,5,20,0,0
28,39,1.08,20,16,89,2019,5,20,1,0
32,95,0.7,16,15,95,2019,5,20,2,0
36,108,0.54,9,11,110,2019,5,20,3,0
44,139,0.53,11,11,104,2019,5,20,4,0
45,132,0.62,19,11,94,2019,5,20,5,0
39,143,0.74,30,13,78,2019,5,20,6,0
40,143,0.61,22,12,84,2019,5,20,7,0
41,141,0.43,14,16,96,2019,5,20,8,0
32,95,0.63,18,19,101,2019,5,20,9,0
27,84,0.86,17,19,105,2019,5,20,10,0
26,79,0.82,14,15,114,2019,5,20,11,0
25,54,0.64,12,12,113,2019,5,20,12,0
21,54,0.5,14,8,118,2019,5,20,13,0
20,44,0.34,12,5,114,2019,5,20,14,0
20,47,0.44,14,7,114,2019,5,20,15,0
14,55,0.41,20,6,104,2019,5,20,16,0
17,52,0.44,24,6,97,2019,5,20,17,0
19,54,0.45,29,6,93,2019,5,20,18,0
15,60,0.45,30,7,91,2019,5,20,19,0
16,50,0.45,34,10,85,2019,5,20,20,0
22,53,0.52,49,9,69,2019,5,20,21,0
24,50,0.47,56,10,55,2019,5,20,22,0
25,54,0.55,60,10,38,2019,5,20,23,0
25,57,0.65,57,9,32,2019,5,21,0,0
27,52,0.82,53,9,27,2019,5,21,1,0
29,54,0.59,40,11,30,2019,5,21,2,0
24,43,0.63,76,13,6,2019,5,21,3,0
26,111,0.72,76,12,4,2019,5,21,4,0
31,79,0.85,75,14,6,2019,5,21,5,0
30,88,0.78,80,14,14,2019,5,21,6,0
48,82,0.4,28,20,162,2019,5,21,17,0
25,104,0.31,34,17,134,2019,5,21,19,0
23,68,0.19,36,16,125,2019,5,21,20,0
23,62,0.25,54,16,94,2019,5,21,21,0
31,68,0.32,54,17,86,2019,5,21,22,0
39,73,0.26,33,17,103,2019,5,21,23,0
44,78,0.26,35,16,92,2019,5,22,0,0
41,82,0.34,48,15,63,2019,5,22,1,0
47,89,0.45,56,15,42,2019,5,22,2,0
56,96,0.58,84,15,7,2019,5,22,3,0
57,130,0.61,72,15,6,2019,5,22,4,0
58,131,0.71,67,18,25,2019,5,22,5,0
68,130,0.48,60,23,58,2019,5,22,6,0
56,110,0.38,46,20,84,2019,5,22,7,0
49,98,0.21,26,15,118,2019,5,22,8,0
43,68,0.25,18,12,141,2019,5,22,9,0
18,55,0.11,12,11,164,2019,5,22,10,0
17,56,0.13,11,11,187,2019,5,22,11,0
31,59,0.15,10,12,200,2019,5,22,12,0
36,59,0.48,14,13,197,2019,5,22,14,0
23,51,0.54,23,14,182,2019,5,22,16,0
27,57,0.72,42,16,166,2019,5,22,17,0
30,67,0.84,52,17,153,2019,5,22,18,0
43,89,0.86,55,19,138,2019,5,22,19,0
49,106,0.86,50,24,137,2019,5,22,20,0
48,101,0.93,48,25,119,2019,5,22,21,0
47,93,0.96,52,27,108,2019,5,22,22,0
54,105,1.14,57,26,81,2019,5,22,23,0
54,101,1.38,82,27,38,2019,5,23,0,0
59,113,1.36,115,30,12,2019,5,23,1,0
58,131,1.37,100,32,22,2019,5,23,2,0
56,128,1.43,73,36,43,2019,5,23,3,0
68,124,1.21,49,48,68,2019,5,23,4,0
75,126,1.39,61,55,57,2019,5,23,5,0
78,143,1.75,77,60,55,2019,5,23,6,0
80,148,2.28,84,51,90,2019,5,23,7,0
67,140,1.63,65,41,122,2019,5,23,8,0
64,122,1.3,43,32,168,2019,5,23,9,0
53,101,0.71,26,21,173,2019,5,23,10,0
27,65,0.49,14,18,185,2019,5,23,11,0
19,49,0.39,11,16,190,2019,5,23,12,0
16,40,0.45,13,18,193,2019,5,23,13,0
18,39,0.58,18,22,208,2019,5,23,14,0
26,46,0.73,20,27,230,2019,5,23,15,0
24,59,0.56,22,23,214,2019,5,23,16,0
24,58,0.67,35,23,188,2019,5,23,17,0
27,66,0.72,62,23,111,2019,5,23,18,0
43,137,1.14,119,25,21,2019,5,23,19,0
48,105,1.54,127,32,7,2019,5,23,20,0
48,105,1.05,119,34,23,2019,5,23,21,0
41,91,0.96,93,35,42,2019,5,23,22,0
52,96,1,80,38,63,2019,5,23,23,0
88,141,0.98,57,39,98,2019,5,24,0,0
90,153,0.96,56,39,101,2019,5,24,1,0
100,161,0.98,56,43,92,2019,5,24,2,0
96,139,1.02,66,40,78,2019,5,24,3,0
91,135,1.08,73,38,72,2019,5,24,4,0
96,150,1.22,76,38,80,2019,5,24,5,0
113,169,1.23,73,38,105,2019,5,24,6,0
95,169,0.98,44,32,156,2019,5,24,7,0
51,115,0.86,31,28,175,2019,5,24,8,0
49,94,0.68,16,24,186,2019,5,24,9,0
38,77,0.62,12,23,187,2019,5,24,10,0
29,55,0.57,8,21,178,2019,5,24,11,0
18,42,0.48,6,20,159,2019,5,24,12,0
10,45,0.48,13,22,163,2019,5,24,13,0
15,43,0.52,14,23,170,2019,5,24,14,0
12,44,0.56,19,25,171,2019,5,24,15,0
17,43,0.51,23,27,192,2019,5,24,16,0
24,57,0.64,33,31,240,2019,5,24,17,0
43,98,0.64,30,32,216,2019,5,24,18,0
48,90,0.73,33,32,186,2019,5,24,19,0
47,90,0.66,34,33,167,2019,5,24,20,0
56,98,0.75,33,37,156,2019,5,24,21,0
59,101,0.73,27,37,145,2019,5,24,22,0
51,90,0.76,36,36,118,2019,5,24,23,0
46,114,0.82,35,36,102,2019,5,25,0,0
53,98,0.89,37,37,88,2019,5,25,1,0
68,108,0.95,39,38,77,2019,5,25,2,0
76,103,1,46,38,60,2019,5,25,3,0
78,110,1.03,49,38,54,2019,5,25,4,0
77,119,1.1,56,41,49,2019,5,25,5,0
81,132,1.14,51,41,67,2019,5,25,6,0
81,128,1.08,45,38,101,2019,5,25,7,0
68,117,1.12,50,36,108,2019,5,25,8,0
72,116,1.07,47,36,115,2019,5,25,9,0
62,114,1.01,36,30,117,2019,5,25,10,0
47,91,0.92,24,26,113,2019,5,25,11,0
42,56,0.95,37,25,93,2019,5,25,12,0
47,66,0.86,23,24,105,2019,5,25,13,0
35,45,0.82,21,22,105,2019,5,25,14,0
37,48,0.92,24,21,94,2019,5,25,15,0
50,60,1.04,27,20,81,2019,5,25,16,0
57,69,0.94,21,18,76,2019,5,25,17,0
30,40,0.81,18,18,73,2019,5,25,18,0
31,34,0.84,21,17,63,2019,5,25,19,0
31,36,0.88,22,17,55,2019,5,25,20,0
32,34,0.79,21,16,50,2019,5,25,21,0
35,44,0.71,20,16,48,2019,5,25,23,0
